timestamp,status,card_present_cat,age,gender,txn_description,balance,amount,geometry,long,lat,merch_suburb,merch_state,merch_geometry,merch_long,merch_lat
2018-09-20T14:58:37.000+0000,authorized,1,50,F,SALES-POS,28269.13,39.27,144.96 -37.69,144.96,-37.69,Glen Iris,VIC,145.08 -37.85,145.08,-37.85
2018-09-20T15:00:00.000+0000,posted,,44,M,PAY/SALARY,5721.18,596.33,145.18 -37.90,145.18,-37.9,,,,0,0
2018-09-20T15:00:00.000+0000,posted,,40,F,PAYMENT,4081.65,33,153.10 -27.66,153.1,-27.66,,,,0,0
2018-09-20T15:06:13.000+0000,authorized,0,19,F,SALES-POS,7725.99,18.74,145.15 -37.76,145.15,-37.76,Balaclava,VIC,144.99 -37.87,144.99,-37.87
2018-09-20T15:13:28.000+0000,authorized,1,43,F,POS,3770.88,14.01,142.77 -37.06,142.77,-37.06,Castlemaine,VIC,144.22 -37.07,144.22,-37.07
2018-09-20T15:20:43.000+0000,authorized,1,25,F,POS,5022.14,26.18,115.74 -31.72,115.74,-31.72,Madeley,WA,115.82 -31.82,115.82,-31.82
2018-09-20T15:27:58.000+0000,authorized,1,38,M,POS,769.03,10.09,151.23 -33.94,151.23,-33.94,Liverpool,NSW,150.92 -33.92,150.92,-33.92
2018-09-20T15:35:13.000+0000,authorized,0,35,M,SALES-POS,9578.53,84.67,151.68 -32.98,151.68,-32.98,Trundle,NSW,147.71 -32.92,147.71,-32.92
2018-09-20T15:42:27.000+0000,authorized,1,35,M,POS,9556.61,21.92,151.68 -32.98,151.68,-32.98,Glen Innes,NSW,151.74 -29.74,151.74,-29.74
2018-09-20T15:49:42.000+0000,authorized,1,38,M,POS,753.05,15.98,151.23 -33.94,151.23,-33.94,Arncliffe,NSW,151.14 -33.94,151.14,-33.94
2018-09-20T15:56:57.000+0000,authorized,1,20,M,SALES-POS,4818.2,22.66,145.04 -37.92,145.04,-37.92,Canterbury,VIC,145.08 -37.83,145.08,-37.83
2018-09-20T16:00:00.000+0000,posted,,37,M,PAY/SALARY,6898.09,916.75,149.19 -21.15,149.19,-21.15,,,,0,0
2018-09-20T16:10:10.000+0000,authorized,1,44,M,SALES-POS,8788.5,20.54,144.79 -37.73,144.79,-37.73,Mulgrave,VIC,145.15 -37.93,145.15,-37.93
2018-09-20T16:27:43.000+0000,authorized,1,34,F,SALES-POS,8328.92,123.48,130.90 -12.37,130.9,-12.37,Yarrawonga,NT,130.98 -12.47,130.98,-12.47
2018-09-20T16:45:15.000+0000,authorized,0,22,M,POS,8653.39,32.75,151.18 -33.80,151.18,-33.8,Wentworthville,NSW,150.96 -33.81,150.96,-33.81
2018-09-20T17:00:00.000+0000,posted,,44,M,PAYMENT,8766.62,15,144.79 -37.73,144.79,-37.73,,,,0,0
2018-09-20T17:00:00.000+0000,posted,,27,M,PAYMENT,6958.07,29,144.71 -37.58,144.71,-37.58,,,,0,0
2018-09-20T17:00:00.000+0000,posted,,18,F,PAY/SALARY,3757.83,1537.68,153.09 -27.48,153.09,-27.48,,,,0,0
2018-09-20T17:00:00.000+0000,posted,,25,M,PAY/SALARY,10173.73,2687.85,115.79 -31.94,115.79,-31.94,,,,0,0
2018-09-20T17:00:00.000+0000,posted,,34,F,PAYMENT,8291.92,37,130.90 -12.37,130.9,-12.37,,,,0,0
2018-09-20T17:00:00.000+0000,posted,,35,F,PAY/SALARY,5264.22,725.32,150.62 -33.76,150.62,-33.76,,,,0,0
2018-09-20T17:01:38.000+0000,authorized,1,20,M,SALES-POS,4607.05,211.15,145.04 -37.92,145.04,-37.92,Kensington,VIC,144.93 -37.79,144.93,-37.79
2018-09-20T17:11:57.000+0000,authorized,1,44,M,POS,8781.62,6.88,144.79 -37.73,144.79,-37.73,Eltham,VIC,145.15 -37.71,145.15,-37.71
2018-09-20T17:22:16.000+0000,authorized,1,40,F,POS,199761.54,23.27,143.83 -37.66,143.83,-37.66,Apollo Bay,VIC,143.67 -38.75,143.67,-38.75
2018-09-20T17:32:34.000+0000,authorized,1,34,F,SALES-POS,22978.72,22.22,138.52 -35.01,138.52,-35.01,Wagga Wagga,NSW,147.36 -35.12,147.36,-35.12
2018-09-20T17:42:53.000+0000,authorized,1,38,M,SALES-POS,746.81,6.24,151.23 -33.94,151.23,-33.94,Hurstville,NSW,151.1 -33.97,151.1,-33.97
2018-09-20T17:53:11.000+0000,authorized,1,20,M,SALES-POS,4589.43,17.62,145.04 -37.92,145.04,-37.92,Footscray,VIC,144.9 -37.8,144.9,-37.8
2018-09-20T18:00:00.000+0000,posted,,23,M,PAYMENT,15243.22,41,151.27 -33.76,151.27,-33.76,,,,0,0
2018-09-20T18:00:00.000+0000,posted,,38,M,PAYMENT,8769.72,49,138.67 -34.86,138.67,-34.86,,,,0,0
2018-09-20T18:00:00.000+0000,posted,,40,F,PAYMENT,199740.54,21,143.83 -37.66,143.83,-37.66,,,,0,0
2018-09-20T18:07:54.000+0000,authorized,1,34,F,SALES-POS,8260.04,31.88,130.90 -12.37,130.9,-12.37,Darwin City,NT,130.85 -12.47,130.85,-12.47
2018-09-20T18:31:09.000+0000,authorized,1,50,F,SALES-POS,28249.62,19.51,144.96 -37.69,144.96,-37.69,Mount Waverley,VIC,145.13 -37.88,145.13,-37.88
2018-09-20T18:54:25.000+0000,authorized,1,24,F,SALES-POS,3849.85,21.53,145.45 -37.74,145.45,-37.74,Croydon,VIC,145.28 -37.79,145.28,-37.79
2018-09-20T19:00:00.000+0000,posted,,21,M,PAYMENT,9590.16,1176,115.81 -31.82,115.81,-31.82,,,,0,0
2018-09-20T19:00:00.000+0000,posted,,38,M,PAYMENT,685.2,50,151.23 -33.94,151.23,-33.94,,,,0,0
2018-09-20T19:00:00.000+0000,posted,,46,M,PAYMENT,262339.15,50,144.99 -37.90,144.99,-37.9,,,,0,0
2018-09-20T19:08:10.000+0000,authorized,1,34,F,POS,22929.71,49.01,138.52 -35.01,138.52,-35.01,Phillip,ACT,149.09 -35.35,149.09,-35.35
2018-09-20T19:18:55.000+0000,authorized,0,38,M,POS,8744.74,24.98,138.67 -34.86,138.67,-34.86,Nowra,NSW,150.61 -34.87,150.61,-34.87
2018-09-20T19:29:40.000+0000,authorized,1,25,F,SALES-POS,4990.31,31.83,115.74 -31.72,115.74,-31.72,Perth,WA,115.86 -31.95,115.86,-31.95
2018-09-20T19:40:25.000+0000,authorized,0,38,M,POS,735.2,11.61,151.23 -33.94,151.23,-33.94,New Town,SA,137.7 -33.96,137.7,-33.96
2018-09-20T19:51:10.000+0000,authorized,1,50,F,SALES-POS,28225.69,23.93,144.96 -37.69,144.96,-37.69,Docklands,VIC,144.95 -37.82,144.95,-37.82
2018-09-20T20:00:00.000+0000,posted,,44,M,PAYMENT,8725.62,41,144.79 -37.73,144.79,-37.73,,,,0,0
2018-09-20T20:03:40.000+0000,authorized,1,31,M,POS,3997.58,12.6,150.92 -33.77,150.92,-33.77,Sydney Olympic Park,NSW,151.07 -33.85,151.07,-33.85
2018-09-20T20:24:04.000+0000,authorized,1,20,M,SALES-POS,7332.03,197.67,151.22 -33.87,151.22,-33.87,Baulkham Hills,NSW,150.99 -33.76,150.99,-33.76
2018-09-20T20:44:29.000+0000,authorized,1,18,M,SALES-POS,13950.32,17.58,153.41 -28.01,153.41,-28.01,Broadbeach,QLD,153.43 -28.02,153.43,-28.02
2018-09-20T21:00:00.000+0000,posted,,28,M,PHONE BANK,12063.3,58,147.63 -22.84,147.63,-22.84,,,,0,0
2018-09-20T21:03:38.000+0000,authorized,1,35,M,POS,13117.6,8.06,153.02 -27.66,153.02,-27.66,Carina,QLD,153.09 -27.5,153.09,-27.5
2018-09-20T21:18:47.000+0000,authorized,0,44,M,SALES-POS,8711.26,14.36,144.79 -37.73,144.79,-37.73,Burnside,VIC,144.76 -37.76,144.76,-37.76
2018-09-20T21:33:56.000+0000,authorized,1,40,F,POS,11378.41,10.48,138.58 -34.96,138.58,-34.96,Adelaide,SA,138.6 -34.93,138.6,-34.93
2018-09-20T21:49:05.000+0000,authorized,1,26,F,POS,3103.82,0.1,151.27 -33.85,151.27,-33.85,Woollahra,NSW,151.25 -33.89,151.25,-33.89
2018-09-20T22:00:00.000+0000,posted,,25,F,PAYMENT,8843.09,32,150.50 -23.40,150.5,-23.4,,,,0,0
2018-09-20T22:00:00.000+0000,posted,,23,M,PAYMENT,14367.22,876,151.27 -33.76,151.27,-33.76,,,,0,0
2018-09-20T22:00:00.000+0000,posted,,35,M,PAYMENT,9520.61,36,151.68 -32.98,151.68,-32.98,,,,0,0
2018-09-20T22:00:00.000+0000,posted,,26,F,PAYMENT,3070.82,33,151.27 -33.85,151.27,-33.85,,,,0,0
2018-09-20T22:04:39.000+0000,authorized,1,25,F,POS,4949.64,40.67,115.74 -31.72,115.74,-31.72,Port Augusta West,SA,137.76 -32.48,137.76,-32.48
2018-09-20T22:21:19.000+0000,authorized,1,38,M,POS,8684.63,60.11,138.67 -34.86,138.67,-34.86,North Nowra,NSW,150.6 -34.86,150.6,-34.86
2018-09-20T22:37:59.000+0000,authorized,0,21,F,POS,5301.39,7.3,114.62 -28.80,114.62,-28.8,Laverton,WA,122.05 -28.76,122.05,-28.76
2018-09-20T22:54:39.000+0000,authorized,1,25,F,POS,4917.28,32.36,115.74 -31.72,115.74,-31.72,Gilgandra,NSW,148.67 -31.71,148.67,-31.71
2018-09-20T23:00:00.000+0000,posted,,39,F,PAYMENT,15250.54,52,151.04 -33.80,151.04,-33.8,,,,0,0
2018-09-20T23:00:00.000+0000,posted,,33,M,INTER BANK,62240.84,59,145.13 -37.70,145.13,-37.7,,,,0,0
2018-09-20T23:10:47.000+0000,authorized,1,19,F,POS,7719.97,6.02,145.15 -37.76,145.15,-37.76,Thornbury,VIC,145.03 -37.76,145.03,-37.76
2018-09-20T23:26:39.000+0000,authorized,0,20,M,SALES-POS,7317.47,14.56,151.22 -33.87,151.22,-33.87,Sydney,NSW,151.21 -33.86,151.21,-33.86
2018-09-20T23:42:32.000+0000,authorized,1,20,M,POS,4576.43,13,145.04 -37.92,145.04,-37.92,Docklands,VIC,144.95 -37.82,144.95,-37.82
2018-09-20T23:58:24.000+0000,authorized,1,38,M,SALES-POS,8598.18,86.45,138.67 -34.86,138.67,-34.86,Glen Osmond,SA,138.64 -34.96,138.64,-34.96
2018-09-21T00:44:59.000+0000,authorized,1,34,F,SALES-POS,22919.41,10.3,138.52 -35.01,138.52,-35.01,Gerringong,NSW,150.83 -34.75,150.83,-34.75
2018-09-21T01:13:27.000+0000,authorized,1,25,F,POS,4887.94,29.34,115.74 -31.72,115.74,-31.72,Kwinana Beach,WA,115.77 -32.25,115.77,-32.25
2018-09-21T01:51:55.000+0000,authorized,1,31,M,POS,6826.47,67.35,151.11 -33.99,151.11,-33.99,Inverell,NSW,151.11 -29.77,151.11,-29.77
2018-09-21T02:00:00.000+0000,posted,,28,M,PAYMENT,5239.32,188,144.97 -37.42,144.97,-37.42,,,,0,0
2018-09-21T02:16:34.000+0000,authorized,1,21,F,SALES-POS,4923.6,377.79,114.62 -28.80,114.62,-28.8,Camberwell,VIC,145.08 -37.85,145.08,-37.85
2018-09-21T02:45:08.000+0000,authorized,1,31,M,POS,3967.79,29.79,150.92 -33.77,150.92,-33.77,Carlton,NSW,151.13 -33.97,151.13,-33.97
2018-09-21T03:00:00.000+0000,posted,,38,M,PAYMENT,8539.18,59,138.67 -34.86,138.67,-34.86,,,,0,0
2018-09-21T03:00:00.000+0000,posted,,24,M,PAYMENT,18282.62,43,152.99 -27.49,152.99,-27.49,,,,0,0
2018-09-21T03:47:59.000+0000,authorized,1,38,M,SALES-POS,679.94,5.26,151.23 -33.94,151.23,-33.94,Lakemba,NSW,151.08 -33.92,151.08,-33.92
2018-09-21T04:00:00.000+0000,posted,,43,M,PAYMENT,13064.47,23,145.16 -37.84,145.16,-37.84,,,,0,0
2018-09-21T04:00:00.000+0000,posted,,19,F,PAYMENT,11635.06,40,150.82 -34.01,150.82,-34.01,,,,0,0
2018-09-21T04:15:26.000+0000,authorized,1,24,M,POS,3188.51,5.69,145.00 -37.83,145,-37.83,Chadstone,VIC,145.08 -37.89,145.08,-37.89
2018-09-21T04:32:58.000+0000,authorized,1,44,M,POS,8697.6,13.66,144.79 -37.73,144.79,-37.73,Hamilton,VIC,142.03 -37.74,142.03,-37.74
2018-09-21T04:50:31.000+0000,authorized,0,30,M,POS,3113.46,10.54,153.05 -27.61,153.05,-27.61,Springwood,QLD,153.12 -27.61,153.12,-27.61
2018-09-21T05:00:00.000+0000,posted,,28,M,PAYMENT,38521.43,65,151.12 -33.89,151.12,-33.89,,,,0,0
2018-09-21T05:57:29.000+0000,authorized,1,38,M,POS,654.61,25.33,151.23 -33.94,151.23,-33.94,Eastgardens,NSW,151.23 -33.95,151.23,-33.95
2018-09-21T06:00:00.000+0000,posted,,25,M,PAYMENT,10145.73,28,115.79 -31.94,115.79,-31.94,,,,0,0
2018-09-21T06:00:00.000+0000,posted,,21,F,PAYMENT,4895.6,28,114.62 -28.80,114.62,-28.8,,,,0,0
2018-09-21T06:54:26.000+0000,authorized,1,20,M,SALES-POS,4566.74,9.69,145.04 -37.92,145.04,-37.92,Melbourne,VIC,144.97 -37.82,144.97,-37.82
2018-09-21T07:00:00.000+0000,posted,,40,F,PAYMENT,11262.41,116,138.58 -34.96,138.58,-34.96,,,,0,0
2018-09-21T07:00:00.000+0000,posted,,43,M,PAYMENT,13047.47,17,145.16 -37.84,145.16,-37.84,,,,0,0
2018-09-21T07:29:01.000+0000,authorized,1,40,F,SALES-POS,4071.89,9.76,153.10 -27.66,153.1,-27.66,Sunnybank,QLD,153.06 -27.57,153.06,-27.57
2018-09-21T08:00:00.000+0000,posted,,18,F,PAYMENT,2241.42,189,150.79 -33.64,150.79,-33.64,,,,0,0
2018-09-21T08:00:27.000+0000,authorized,1,28,M,SALES-POS,5219.49,19.83,144.97 -37.42,144.97,-37.42,Eastwood,VIC,147.63 -37.81,147.63,-37.81
2018-09-21T08:11:49.000+0000,authorized,1,40,F,POS,11241.94,20.47,138.58 -34.96,138.58,-34.96,Fyshwick,ACT,149.18 -35.32,149.18,-35.32
2018-09-21T08:23:10.000+0000,authorized,0,23,M,SALES-POS,5061.45,4.68,150.90 -34.37,150.9,-34.37,Crows Nest,NSW,151.2 -33.82,151.2,-33.82
2018-09-21T08:34:32.000+0000,authorized,0,44,M,SALES-POS,8687.26,10.34,144.79 -37.73,144.79,-37.73,Camberwell,VIC,145.09 -37.85,145.09,-37.85
2018-09-21T08:45:54.000+0000,authorized,0,20,M,SALES-POS,4527.57,39.17,145.04 -37.92,145.04,-37.92,Sydney,NSW,151.2 -33.86,151.2,-33.86
2018-09-21T08:57:16.000+0000,authorized,0,26,M,SALES-POS,6582.13,27.32,115.78 -31.90,115.78,-31.9,Duncraig,WA,115.79 -31.85,115.79,-31.85
2018-09-21T09:09:59.000+0000,authorized,1,40,F,SALES-POS,4012.6,59.29,153.10 -27.66,153.1,-27.66,Toowong,QLD,152.99 -27.48,152.99,-27.48
2018-09-21T09:15:40.000+0000,authorized,1,41,F,SALES-POS,5965.22,34.4,144.93 -37.79,144.93,-37.79,Ferntree Gully,VIC,145.27 -37.88,145.27,-37.88
2018-09-21T09:21:21.000+0000,authorized,0,22,M,POS,8635.86,17.53,151.18 -33.80,151.18,-33.8,Arndell Park,NSW,150.87 -33.79,150.87,-33.79
2018-09-21T09:27:02.000+0000,authorized,0,44,M,SALES-POS,8668.03,19.23,144.79 -37.73,144.79,-37.73,Doncaster East,VIC,145.17 -37.76,145.17,-37.76
2018-09-21T09:32:43.000+0000,authorized,1,30,F,POS,6471.59,10.28,145.04 -37.85,145.04,-37.85,Lakes Entrance,VIC,147.99 -37.88,147.99,-37.88
2018-09-21T09:38:24.000+0000,authorized,1,40,F,POS,3986.38,26.22,153.10 -27.66,153.1,-27.66,Camp Hill,QLD,153.07 -27.5,153.07,-27.5
2018-09-21T09:44:05.000+0000,authorized,1,39,M,POS,11809.39,13.49,145.17 -37.84,145.17,-37.84,Point Cook,VIC,144.73 -37.88,144.73,-37.88
2018-09-21T09:49:46.000+0000,authorized,1,38,M,POS,604.76,49.85,151.23 -33.94,151.23,-33.94,Alexandria,NSW,151.2 -33.92,151.2,-33.92
2018-09-21T09:55:27.000+0000,authorized,1,39,M,SALES-POS,11776.1,33.29,145.17 -37.84,145.17,-37.84,Melbourne,VIC,144.96 -37.81,144.96,-37.81
2018-09-21T10:00:00.000+0000,posted,,33,M,PAYMENT,62190.84,50,145.13 -37.70,145.13,-37.7,,,,0,0
2018-09-21T10:00:00.000+0000,posted,,25,M,PAYMENT,10056.73,89,115.79 -31.94,115.79,-31.94,,,,0,0
2018-09-21T10:03:30.000+0000,authorized,1,40,F,POS,3940.91,45.47,153.10 -27.66,153.1,-27.66,Arana Hills,QLD,152.96 -27.4,152.96,-27.4
2018-09-21T10:21:03.000+0000,authorized,1,18,M,POS,13922.62,27.7,153.41 -28.01,153.41,-28.01,Robina,QLD,153.39 -28.08,153.39,-28.08
2018-09-21T10:38:35.000+0000,authorized,1,41,F,SALES-POS,5910.63,54.59,144.93 -37.79,144.93,-37.79,Bayswater,VIC,145.27 -37.84,145.27,-37.84
2018-09-21T10:56:08.000+0000,authorized,1,31,M,POS,6766.89,59.58,151.11 -33.99,151.11,-33.99,Longreach,QLD,144.27 -23.44,144.27,-23.44
2018-09-21T11:00:00.000+0000,posted,,21,F,INTER BANK,6925.34,66,145.06 -37.95,145.06,-37.95,,,,0,0
2018-09-21T11:00:00.000+0000,posted,,41,F,PAYMENT,5877.63,33,144.93 -37.79,144.93,-37.79,,,,0,0
2018-09-21T11:00:00.000+0000,posted,,43,F,INTER BANK,3752.88,18,142.77 -37.06,142.77,-37.06,,,,0,0
2018-09-21T11:00:00.000+0000,posted,,38,M,PAY/SALARY,40947.46,1880.95,151.27 -33.90,151.27,-33.9,,,,0,0
2018-09-21T11:05:49.000+0000,authorized,1,21,F,SALES-POS,4828.06,67.54,114.62 -28.80,114.62,-28.8,Ballina,NSW,153.56 -28.87,153.56,-28.87
2018-09-21T11:13:17.000+0000,authorized,1,38,M,SALES-POS,541.24,63.52,151.23 -33.94,151.23,-33.94,Bass Hill,NSW,150.99 -33.9,150.99,-33.9
2018-09-21T11:20:44.000+0000,authorized,1,21,F,POS,4813.67,14.39,114.62 -28.80,114.62,-28.8,Alstonville,NSW,153.45 -28.85,153.45,-28.85
2018-09-21T11:28:12.000+0000,authorized,1,40,F,POS,3902.21,38.7,153.10 -27.66,153.1,-27.66,Brisbane City,QLD,153.02 -27.47,153.02,-27.47
2018-09-21T11:35:40.000+0000,authorized,1,21,F,SALES-POS,4899.21,42.17,130.84 -12.45,130.84,-12.45,Eaton,NT,130.86 -12.4,130.86,-12.4
2018-09-21T11:43:08.000+0000,authorized,0,40,F,SALES-POS,11232.6,9.34,138.58 -34.96,138.58,-34.96,Modbury,SA,138.69 -34.83,138.69,-34.83
2018-09-21T11:50:35.000+0000,authorized,0,38,M,POS,39066.51,93.62,151.27 -33.90,151.27,-33.9,Alexandria,NSW,151.2 -33.92,151.2,-33.92
2018-09-21T11:58:03.000+0000,authorized,1,20,M,SALES-POS,4454.87,72.7,145.04 -37.92,145.04,-37.92,South Yarra,VIC,144.99 -37.84,144.99,-37.84
2018-09-21T12:00:00.000+0000,posted,,34,F,PAYMENT,22903.41,16,138.52 -35.01,138.52,-35.01,,,,0,0
2018-09-21T12:00:00.000+0000,posted,,20,F,PAY/SALARY,6614.3,1138.79,115.79 -31.79,115.79,-31.79,,,,0,0
2018-09-21T12:00:00.000+0000,posted,,23,F,PAYMENT,11095.44,179,145.01 -37.93,145.01,-37.93,,,,0,0
2018-09-21T12:00:00.000+0000,posted,,37,M,PAY/SALARY,4630.53,917.45,153.32 -27.93,153.32,-27.93,,,,0,0
2018-09-21T12:12:19.000+0000,authorized,1,40,F,POS,3879.87,22.34,153.10 -27.66,153.1,-27.66,Mount Gravatt East,QLD,153.07 -27.53,153.07,-27.53
2018-09-21T12:28:59.000+0000,authorized,1,20,M,POS,4445.02,9.85,145.04 -37.92,145.04,-37.92,Templestowe Lower,VIC,145.11 -37.77,145.11,-37.77
2018-09-21T12:45:39.000+0000,authorized,0,40,F,SALES-POS,3871.06,8.81,153.10 -27.66,153.1,-27.66,Taringa,QLD,152.97 -27.49,152.97,-27.49
2018-09-21T13:00:00.000+0000,posted,,64,F,PAY/SALARY,3037.69,576,147.31 -42.88,147.31,-42.88,,,,0,0
2018-09-21T13:00:00.000+0000,posted,,25,F,PAY/SALARY,6113.27,1225.33,115.74 -31.72,115.74,-31.72,,,,0,0
2018-09-21T13:00:00.000+0000,posted,,40,F,PAY/SALARY,13179.17,1946.57,138.58 -34.96,138.58,-34.96,,,,0,0
2018-09-21T13:00:00.000+0000,posted,,21,F,PAYMENT,4870.21,29,130.84 -12.45,130.84,-12.45,,,,0,0
2018-09-21T13:00:00.000+0000,posted,,47,F,PAYMENT,5314.13,1403,115.72 -32.28,115.72,-32.28,,,,0,0
2018-09-21T13:02:29.000+0000,authorized,0,20,M,SALES-POS,7286.1,31.37,151.22 -33.87,151.22,-33.87,Sydney,NSW,151.21 -33.86,151.21,-33.86
2018-09-21T13:20:21.000+0000,authorized,1,28,M,POS,12057.68,5.62,147.63 -22.84,147.63,-22.84,Williamstown North,VIC,144.86 -37.85,144.86,-37.85
2018-09-21T13:38:12.000+0000,authorized,0,34,F,POS,22866.41,37,138.52 -35.01,138.52,-35.01,Phillip,ACT,149.08 -35.35,149.08,-35.35
2018-09-21T13:56:04.000+0000,authorized,1,18,F,POS,2182.88,58.54,150.79 -33.64,150.79,-33.64,Rouse Hill,NSW,150.93 -33.69,150.93,-33.69
2018-09-21T14:00:00.000+0000,posted,,46,F,PAYMENT,18993.08,22,151.09 -33.91,151.09,-33.91,,,,0,0
2018-09-21T14:00:00.000+0000,posted,,40,M,PAYMENT,70202.78,40,115.83 -31.90,115.83,-31.9,,,,0,0
2018-09-21T14:00:00.000+0000,posted,,18,F,PAY/SALARY,4135.17,1952.29,150.79 -33.64,150.79,-33.64,,,,0,0
2018-09-21T14:06:08.000+0000,authorized,1,38,M,SALES-POS,8528.82,10.36,138.67 -34.86,138.67,-34.86,Shoalhaven Heads,NSW,150.74 -34.85,150.74,-34.85
2018-09-21T14:14:00.000+0000,authorized,1,24,M,POS,3172.05,16.46,145.00 -37.83,145,-37.83,Maribyrnong,VIC,144.89 -37.77,144.89,-37.77
2018-09-21T14:21:53.000+0000,authorized,0,26,F,SALES-POS,3047.71,23.11,151.27 -33.85,151.27,-33.85,Margaret River,WA,115.07 -33.95,115.07,-33.95
2018-09-21T14:29:45.000+0000,authorized,1,24,F,POS,3834.53,15.32,145.45 -37.74,145.45,-37.74,Wantirna South,VIC,145.24 -37.87,145.24,-37.87
2018-09-21T14:37:38.000+0000,authorized,0,28,M,POS,12023.77,33.91,147.63 -22.84,147.63,-22.84,Bruthen,VIC,147.83 -37.71,147.83,-37.71
2018-09-21T14:45:30.000+0000,authorized,0,28,M,SALES-POS,12000.04,23.73,147.63 -22.84,147.63,-22.84,Sunshine,VIC,144.83 -37.78,144.83,-37.78
2018-09-21T14:53:23.000+0000,authorized,1,38,M,SALES-POS,465.99,75.25,151.23 -33.94,151.23,-33.94,Sydney,NSW,151.21 -33.87,151.21,-33.87
2018-09-21T15:00:00.000+0000,posted,,53,F,PAYMENT,4411.21,156,153.03 -27.51,153.03,-27.51,,,,0,0
2018-09-21T15:00:00.000+0000,posted,,38,M,PAY/SALARY,16609.05,3649.51,143.88 -37.66,143.88,-37.66,,,,0,0
2018-09-21T15:00:00.000+0000,posted,,35,M,PAY/SALARY,11829.28,2308.67,151.68 -32.98,151.68,-32.98,,,,0,0
2018-09-21T15:01:31.000+0000,authorized,1,24,M,POS,3152.63,19.42,145.00 -37.83,145,-37.83,Hoppers Crossing,VIC,144.7 -37.88,144.7,-37.88
2018-09-21T15:11:02.000+0000,authorized,1,20,F,POS,6598.32,15.98,115.79 -31.79,115.79,-31.79,South Bunbury,WA,115.64 -33.35,115.64,-33.35
2018-09-21T15:20:34.000+0000,authorized,1,31,M,SALES-POS,6731.69,35.2,151.11 -33.99,151.11,-33.99,Parramatta,NSW,151 -33.82,151,-33.82
2018-09-21T15:30:05.000+0000,authorized,1,35,M,POS,13086.97,30.63,153.02 -27.66,153.02,-27.66,Ormeau,QLD,153.25 -27.76,153.25,-27.76
2018-09-21T15:39:37.000+0000,authorized,0,44,M,SALES-POS,8655.17,12.86,144.79 -37.73,144.79,-37.73,South Melbourne,VIC,144.96 -37.83,144.96,-37.83
2018-09-21T15:49:08.000+0000,authorized,0,22,M,POS,8596.32,39.54,151.18 -33.80,151.18,-33.8,Darlinghurst,NSW,151.22 -33.88,151.22,-33.88
2018-09-21T15:58:39.000+0000,authorized,0,24,F,POS,3787.95,46.58,145.45 -37.74,145.45,-37.74,Cremorne,VIC,144.99 -37.83,144.99,-37.83
2018-09-21T16:00:00.000+0000,posted,,28,M,PAY/SALARY,7136,1916.51,144.97 -37.42,144.97,-37.42,,,,0,0
2018-09-21T16:00:00.000+0000,posted,,40,M,PAYMENT,13194.24,41,151.23 -33.96,151.23,-33.96,,,,0,0
2018-09-21T16:00:00.000+0000,posted,,21,M,PAY/SALARY,36270.87,1560.2,146.92 -36.07,146.92,-36.07,,,,0,0
2018-09-21T16:00:00.000+0000,posted,,28,M,PAYMENT,38478.43,43,151.12 -33.89,151.12,-33.89,,,,0,0
2018-09-21T16:00:00.000+0000,posted,,24,F,PAYMENT,3363.65,27,116.00 -31.88,116,-31.88,,,,0,0
2018-09-21T16:14:19.000+0000,authorized,1,21,F,SALES-POS,4798.42,71.79,130.84 -12.45,130.84,-12.45,Winnellie,NT,130.88 -12.43,130.88,-12.43
2018-09-21T16:30:59.000+0000,authorized,1,38,M,SALES-POS,40919.33,28.13,151.27 -33.90,151.27,-33.9,Bonnyrigg,NSW,150.86 -33.89,150.86,-33.89
2018-09-21T16:47:39.000+0000,authorized,1,22,M,SALES-POS,8565.18,31.14,151.18 -33.80,151.18,-33.8,Hinchinbrook,NSW,150.86 -33.93,150.86,-33.93
2018-09-21T17:00:00.000+0000,posted,,46,F,PAY/SALARY,21463.53,2470.45,151.09 -33.91,151.09,-33.91,,,,0,0
2018-09-21T17:00:00.000+0000,posted,,46,M,PAY/SALARY,264519.11,2179.96,144.99 -37.90,144.99,-37.9,,,,0,0
2018-09-21T17:00:00.000+0000,posted,,35,M,PAY/SALARY,15631.73,2544.76,153.02 -27.66,153.02,-27.66,,,,0,0
2018-09-21T17:02:14.000+0000,authorized,1,38,M,POS,447.83,18.16,151.23 -33.94,151.23,-33.94,Kadina,SA,137.71 -33.96,137.71,-33.96
2018-09-21T17:10:51.000+0000,authorized,1,43,F,SALES-POS,3726.21,26.67,142.77 -37.06,142.77,-37.06,Eden,NSW,149.9 -37.06,149.9,-37.06
2018-09-21T17:19:28.000+0000,authorized,1,34,F,SALES-POS,22840.7,25.71,138.52 -35.01,138.52,-35.01,Lobethal,SA,138.87 -34.9,138.87,-34.9
2018-09-21T17:28:06.000+0000,authorized,1,18,F,POS,4128.03,7.14,150.79 -33.64,150.79,-33.64,Richmond,NSW,150.75 -33.6,150.75,-33.6
2018-09-21T17:36:43.000+0000,authorized,1,24,F,POS,3761.67,26.28,145.45 -37.74,145.45,-37.74,Melbourne,VIC,144.97 -37.81,144.97,-37.81
2018-09-21T17:45:20.000+0000,authorized,0,34,F,POS,22815.98,24.72,138.52 -35.01,138.52,-35.01,Adelaide,SA,138.6 -34.93,138.6,-34.93
